2017,김태군,NC,132,420,362,96,3,33,34,16,43,0,0.292,0.265,0.333,0.343,0.676,0.309,1.02
2017,이해창,kt,114,283,254,69,11,33,44,19,50,1,0.297,0.272,0.322,0.445,0.767,0.325,1
2017,박해민,삼성,144,638,570,162,7,96,54,50,78,40,0.313,0.284,0.338,0.393,0.731,0.318,0.95
2017,김민식,SK,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
2017,배영섭,삼성,92,244,218,66,6,39,26,19,44,1,0.355,0.303,0.365,0.445,0.81,0.351,0.91
2017,김동엽,SK,125,428,393,109,22,58,70,23,62,2,0.279,0.277,0.329,0.496,0.825,0.345,0.86
2017,윤석민,넥센,78,321,292,95,7,47,47,19,40,0,0.353,0.325,0.374,0.452,0.826,0.359,0.84
2017,최재훈,두산,6,8,7,3,0,1,1,1,0,0,0.429,0.429,0.5,0.429,0.929,0.426,0.82
2017,안익훈,LG,108,248,219,70,1,38,15,18,28,3,0.359,0.32,0.379,0.356,0.735,0.335,0.78
2017,최준석,롯데,125,464,409,119,14,43,82,49,89,0,0.338,0.291,0.364,0.43,0.794,0.346,0.75
2017,이상호,NC,95,241,227,76,0,33,15,7,15,12,0.358,0.335,0.36,0.37,0.73,0.329,0.69
2017,오선진,한화,65,209,184,57,2,23,21,15,22,3,0.34,0.31,0.371,0.402,0.773,0.344,0.65
2017,최원준,KIA,72,174,156,48,3,27,27,10,20,3,0.331,0.308,0.351,0.462,0.813,0.349,0.63
2017,서동욱,KIA,125,366,319,90,7,49,48,33,86,1,0.362,0.282,0.352,0.42,0.772,0.337,0.63
2017,이호준,NC,77,187,164,49,7,13,36,18,41,1,0.353,0.299,0.366,0.488,0.854,0.359,0.61
2017,김성훈,삼성,47,166,151,48,0,27,18,12,16,4,0.353,0.318,0.37,0.371,0.741,0.332,0.59
2017,김원석,한화,78,212,195,54,7,29,26,10,59,0,0.364,0.277,0.329,0.467,0.796,0.338,0.59
2017,양성우,한화,118,417,358,99,2,42,40,38,51,4,0.316,0.277,0.363,0.372,0.735,0.333,0.57
2017,이형종,LG,128,434,377,100,9,57,44,40,73,11,0.306,0.265,0.351,0.385,0.736,0.329,0.56
2017,최경철,삼성,25,39,32,10,2,5,7,3,10,0,0.381,0.313,0.41,0.563,0.973,0.41,0.54
2017,김태완,넥센,46,100,90,28,4,14,7,9,24,0,0.387,0.311,0.38,0.5,0.88,0.377,0.52
2017,황진수,롯데,60,133,117,34,1,18,16,10,38,4,0.418,0.291,0.359,0.402,0.761,0.336,0.51
2017,정훈,롯데,68,136,109,27,1,16,6,18,28,3,0.321,0.248,0.376,0.385,0.761,0.343,0.51
2017,김문호,롯데,131,448,390,114,2,49,35,37,73,9,0.354,0.292,0.372,0.356,0.728,0.33,0.46
2017,손주인,LG,115,334,294,82,5,48,33,20,41,4,0.303,0.279,0.329,0.374,0.703,0.31,0.45
2017,김재율,LG,75,198,181,55,6,21,28,10,35,0,0.348,0.304,0.345,0.453,0.798,0.344,0.4
2017,윤석민,kt,64,265,246,73,13,43,58,14,45,0,0.314,0.297,0.336,0.52,0.856,0.356,0.37
2017,정진호,두산,97,224,198,56,5,43,31,19,32,1,0.313,0.283,0.345,0.434,0.779,0.334,0.37
2017,이천웅,LG,75,266,232,66,2,35,27,24,45,7,0.346,0.284,0.366,0.371,0.737,0.332,0.35
2017,이대수,SK,58,124,105,29,0,18,4,10,20,3,0.341,0.276,0.35,0.343,0.693,0.316,0.35
2017,노수광,SK,126,406,367,106,6,71,39,22,81,15,0.351,0.289,0.338,0.403,0.741,0.323,0.34
2017,최항,SK,37,116,106,34,1,14,16,3,29,0,0.423,0.321,0.351,0.425,0.776,0.339,0.33
2017,조용호,SK,69,225,191,52,0,34,10,25,39,11,0.342,0.272,0.365,0.319,0.684,0.319,0.32
2017,히메네스,LG,51,198,181,50,7,29,30,13,19,3,0.276,0.276,0.333,0.436,0.769,0.331,0.31
2017,강한울,삼성,135,448,412,125,0,58,24,26,57,12,0.351,0.303,0.344,0.34,0.684,0.308,0.3
2017,강진성,NC,28,32,27,8,1,5,5,4,4,0,0.318,0.296,0.406,0.519,0.925,0.399,0.29
2017,최재훈,한화,98,301,262,66,1,21,15,25,36,0,0.289,0.252,0.336,0.302,0.638,0.297,0.29
2017,심우준,kt,103,303,286,82,4,38,26,8,58,18,0.347,0.287,0.314,0.395,0.709,0.308,0.28
2017,이성우,SK,64,125,111,31,1,6,14,6,17,0,0.323,0.279,0.322,0.351,0.673,0.301,0.27
2017,로니,LG,23,93,79,22,3,7,12,11,14,0,0.297,0.278,0.366,0.456,0.822,0.349,0.22
2017,박헌도,롯데,56,130,113,29,4,19,13,14,27,0,0.305,0.257,0.354,0.398,0.752,0.334,0.21
2017,박정권,SK,118,345,305,78,16,37,51,31,78,1,0.287,0.256,0.328,0.466,0.794,0.334,0.21
